Day;Hour;Minute;Second;Mission;srcPoint;dstPoint
0;7;32;10;pick&drop_mission;14192;13343
0;7;34;21;pick&drop_mission;13343;1542
0;7;47;10;pick&drop_mission;1542;325
0;7;49;55;pick&drop_mission;304;13355
0;7;53;33;pick&drop_mission;13355;13346
0;7;57;40;pick&drop_mission;13346;13344
0;7;2;6;pick&drop_mission;14194;13344
0;7;15;5;pick&drop_mission;13344;1542
0;7;29;4;pick&drop_mission;1542;197
0;7;0;40;pick&drop_mission;1542;197
0;7;41;53;pick&drop_mission;297;14188
0;7;48;41;pick&drop_mission;14188;13357
0;7;50;51;pick&drop_mission;13357;13355
0;7;52;53;pick&drop_mission;13355;13351
0;7;55;2;pick&drop_mission;13351;14192
0;7;9;48;pick&drop_mission;304;14188
0;7;42;52;pick&drop_mission;14188;13355
0;7;45;24;pick&drop_mission;13355;14194
0;7;47;33;pick&drop_mission;14194;13344
0;7;59;14;pick&drop_mission;318;14293
0;7;2;43;pick&drop_mission;1549;431
0;7;5;50;pick&drop_mission;297;14293
0;7;9;36;pick&drop_mission;14293;13357
0;7;11;33;pick&drop_mission;13357;13353
0;7;13;26;pick&drop_mission;13353;14192
0;7;15;45;pick&drop_mission;14192;13343
0;7;22;16;pick&drop_mission;13343;1542
0;7;33;17;pick&drop_mission;1542;141
0;7;12;35;pick&drop_mission;1549;332
0;7;14;27;pick&drop_mission;311;1549
0;7;35;38;pick&drop_mission;1549;141
0;7;16;41;pick&drop_mission;290;14188
0;7;22;56;pick&drop_mission;14188;13357
0;7;25;1;pick&drop_mission;13357;13355
0;7;27;1;pick&drop_mission;13355;13351
0;7;29;15;pick&drop_mission;13351;14192
0;7;30;34;pick&drop_mission;14192;1542
0;7;38;2;pick&drop_mission;1542;197
0;7;10;41;pick&drop_mission;1542;197
0;7;5;3;pick&drop_mission;9481;3852
0;7;20;39;pick&drop_mission;12077;8512
0;7;12;32;pick&drop_mission;12077;7587
0;7;14;30;pick&drop_mission;7587;13759
0;7;10;17;pick&drop_mission;12077;7535
0;7;21;59;pick&drop_mission;12078;9460
0;7;30;1;pick&drop_mission;8947;13762
0;7;43;22;pick&drop_mission;12078;6745
0;7;9;6;pick&drop_mission;4696;3958
0;7;50;15;pick&drop_mission;12077;7417
0;7;55;35;pick&drop_mission;12077;7417
0;7;36;59;pick&drop_mission;8018;3678
0;8;1;17;pick&drop_mission;1542;197
0;8;4;54;pick&drop_mission;290;14188
0;8;8;45;pick&drop_mission;14188;13355
0;8;11;21;pick&drop_mission;13355;14194
0;8;13;33;pick&drop_mission;14194;13344
0;8;47;45;pick&drop_mission;13344;1542
0;8;56;50;pick&drop_mission;1542;332
0;8;50;37;pick&drop_mission;290;14293
0;8;55;27;pick&drop_mission;14293;14188
0;8;57;36;pick&drop_mission;14188;13357
0;8;59;35;pick&drop_mission;13357;13355
0;8;1;44;pick&drop_mission;14188;13357
0;8;3;40;pick&drop_mission;13357;13355
0;8;5;41;pick&drop_mission;13355;14192
0;8;8;56;pick&drop_mission;14192;13349
0;8;11;6;pick&drop_mission;13349;1542
0;8;16;41;pick&drop_mission;1542;431
0;8;19;9;pick&drop_mission;311;14293
0;8;22;58;pick&drop_mission;14293;14188
0;8;25;22;pick&drop_mission;14188;13357
0;8;27;20;pick&drop_mission;13357;13355
0;8;29;21;pick&drop_mission;13355;14192
0;8;31;34;pick&drop_mission;14192;13349
0;8;34;14;pick&drop_mission;13349;1542
0;8;43;23;pick&drop_mission;1542;197
0;8;46;47;pick&drop_mission;290;14293
0;8;50;44;pick&drop_mission;14293;14188
0;8;53;3;pick&drop_mission;14188;13357
0;8;55;4;pick&drop_mission;13357;13355
0;8;57;9;pick&drop_mission;13355;14192
0;8;59;24;pick&drop_mission;14192;13349
0;8;2;28;pick&drop_mission;297;14188
0;8;6;52;pick&drop_mission;14188;13357
0;8;8;56;pick&drop_mission;13357;13355
0;8;10;50;pick&drop_mission;13355;13351
0;8;12;54;pick&drop_mission;13351;14192
0;8;14;44;pick&drop_mission;14192;1542
0;8;19;38;pick&drop_mission;1542;197
0;8;23;37;pick&drop_mission;297;14188
0;8;28;27;pick&drop_mission;14188;13357
0;8;30;41;pick&drop_mission;13357;13355
0;8;32;52;pick&drop_mission;13355;13351
0;8;35;3;pick&drop_mission;13351;14192
0;8;36;34;pick&drop_mission;14192;1542
0;8;51;47;pick&drop_mission;1542;141
0;8;54;24;pick&drop_mission;290;14188
0;8;59;28;pick&drop_mission;14188;13357
0;8;2;8;pick&drop_mission;14188;13355
0;8;4;52;pick&drop_mission;13355;14194
0;8;7;25;pick&drop_mission;14194;13344
0;8;39;4;pick&drop_mission;13344;1542
0;8;47;6;pick&drop_mission;1542;197
0;8;50;7;pick&drop_mission;304;14188
0;8;54;32;pick&drop_mission;14188;13355
0;8;57;13;pick&drop_mission;13355;14194
0;8;59;31;pick&drop_mission;14194;13344
0;8;16;15;pick&drop_mission;1542;325
0;8;20;39;pick&drop_mission;311;14293
0;8;24;22;pick&drop_mission;14293;14188
0;8;27;5;pick&drop_mission;14188;13357
0;8;29;4;pick&drop_mission;13357;13355
0;8;31;6;pick&drop_mission;13355;13351
0;8;33;28;pick&drop_mission;13351;14192
0;8;37;17;pick&drop_mission;14192;13346
0;8;39;23;pick&drop_mission;13346;14196
0;8;54;8;pick&drop_mission;14196;14243
0;8;58;46;pick&drop_mission;290;14188
0;8;13;14;pick&drop_mission;14196;1542
0;8;24;57;pick&drop_mission;1542;332
0;8;5;57;pick&drop_mission;13343;1542
0;8;13;22;pick&drop_mission;1542;197
0;8;16;34;pick&drop_mission;297;14293
0;8;20;11;pick&drop_mission;14293;13357
0;8;22;12;pick&drop_mission;13357;13353
0;8;24;12;pick&drop_mission;13353;14192
0;8;26;30;pick&drop_mission;14192;13343
0;8;50;55;pick&drop_mission;13343;1542
0;8;57;56;pick&drop_mission;1542;332
0;8;0;22;pick&drop_mission;14188;13357
0;8;2;29;pick&drop_mission;13357;13355
0;8;4;30;pick&drop_mission;13355;13351
0;8;6;40;pick&drop_mission;13351;14192
0;8;8;17;pick&drop_mission;14192;1542
0;8;14;18;pick&drop_mission;1542;431
0;8;18;0;pick&drop_mission;290;14188
0;8;21;37;pick&drop_mission;14188;13357
0;8;23;43;pick&drop_mission;13357;13355
0;8;25;45;pick&drop_mission;13355;13351
0;8;27;57;pick&drop_mission;13351;14192
0;8;29;24;pick&drop_mission;14192;1542
0;8;35;31;pick&drop_mission;1542;197
0;8;42;22;pick&drop_mission;297;14188
0;8;51;19;pick&drop_mission;14188;13357
0;8;53;21;pick&drop_mission;13357;13355
0;8;55;22;pick&drop_mission;13355;13351
0;8;57;34;pick&drop_mission;13351;14192
0;8;59;10;pick&drop_mission;14192;1542
0;8;38;56;pick&drop_mission;297;14188
0;8;43;38;pick&drop_mission;14188;13355
0;8;46;14;pick&drop_mission;13355;14194
0;8;49;14;pick&drop_mission;14194;13344
0;8;57;39;pick&drop_mission;13344;1542
0;8;0;33;pick&drop_mission;13346;14196
0;8;2;32;pick&drop_mission;14196;14243
0;8;17;35;pick&drop_mission;14243;1542
0;8;50;15;pick&drop_mission;1542;197
0;8;12;51;pick&drop_mission;1542;141
0;8;15;27;pick&drop_mission;297;14293
0;8;19;20;pick&drop_mission;14293;13357
0;8;21;19;pick&drop_mission;13357;13353
0;8;23;18;pick&drop_mission;13353;13343
0;8;25;20;pick&drop_mission;13343;14196
0;8;26;41;pick&drop_mission;14196;1542
0;8;39;27;pick&drop_mission;1542;431
0;8;3;21;pick&drop_mission;13344;1549
0;8;14;4;pick&drop_mission;1549;14196
0;8;17;20;pick&drop_mission;14196;141
0;8;20;15;pick&drop_mission;318;13355
0;8;24;21;pick&drop_mission;13355;13346
0;8;28;50;pick&drop_mission;13346;13344
0;8;34;43;pick&drop_mission;13344;1549
0;8;39;57;pick&drop_mission;1549;14196
0;8;50;9;pick&drop_mission;14196;197
0;8;2;6;pick&drop_mission;297;14293
0;8;6;8;pick&drop_mission;14293;14188
0;8;8;21;pick&drop_mission;14188;13357
0;8;10;47;pick&drop_mission;13357;13355
0;8;13;10;pick&drop_mission;13355;14192
0;8;15;21;pick&drop_mission;14192;13349
0;8;17;33;pick&drop_mission;13349;1542
0;8;23;45;pick&drop_mission;1542;197
0;8;26;22;pick&drop_mission;304;14293
0;8;30;11;pick&drop_mission;14293;14188
0;8;32;17;pick&drop_mission;14188;13357
0;8;34;17;pick&drop_mission;13357;13355
0;8;36;15;pick&drop_mission;13355;14192
0;8;38;22;pick&drop_mission;14192;13349
0;8;44;29;pick&drop_mission;13349;1542
0;8;52;2;pick&drop_mission;1542;141
0;8;54;37;pick&drop_mission;297;14293
0;8;58;38;pick&drop_mission;14293;14188
0;8;0;16;pick&drop_mission;14192;1542
0;8;6;13;pick&drop_mission;1542;332
0;8;9;28;pick&drop_mission;304;14188
0;8;13;35;pick&drop_mission;14188;13357
0;8;15;43;pick&drop_mission;13357;13355
0;8;17;58;pick&drop_mission;13355;13351
0;8;20;11;pick&drop_mission;13351;14192
0;8;21;55;pick&drop_mission;14192;1542
0;8;27;16;pick&drop_mission;1542;141
0;8;32;55;pick&drop_mission;290;14188
0;8;40;25;pick&drop_mission;14188;13357
0;8;42;29;pick&drop_mission;13357;13355
0;8;44;28;pick&drop_mission;13355;13351
0;8;46;37;pick&drop_mission;13351;14192
0;8;52;14;pick&drop_mission;14192;1542
0;8;58;47;pick&drop_mission;1542;332
0;8;1;44;pick&drop_mission;13344;1542
0;8;38;34;pick&drop_mission;1542;141
0;8;57;37;pick&drop_mission;290;14188
0;8;9;29;pick&drop_mission;14293;14188
0;8;11;31;pick&drop_mission;14188;13357
0;8;13;30;pick&drop_mission;13357;13355
0;8;15;23;pick&drop_mission;13355;13351
0;8;18;23;pick&drop_mission;13351;14192
0;8;19;38;pick&drop_mission;14192;13346
0;8;21;34;pick&drop_mission;13346;14196
0;8;23;30;pick&drop_mission;14196;14243
0;8;50;46;pick&drop_mission;14243;1542
0;8;0;42;pick&drop_mission;290;14293
0;8;4;52;pick&drop_mission;14293;13357
0;8;6;41;pick&drop_mission;13357;13353
0;8;8;49;pick&drop_mission;13353;14192
0;8;10;49;pick&drop_mission;14192;13343
0;8;13;42;pick&drop_mission;13343;1542
0;8;22;55;pick&drop_mission;1542;332
0;8;25;18;pick&drop_mission;311;14293
0;8;28;52;pick&drop_mission;14293;13357
0;8;30;58;pick&drop_mission;13357;13353
0;8;32;52;pick&drop_mission;13353;14192
0;8;35;13;pick&drop_mission;14192;1542
0;8;50;11;pick&drop_mission;1542;13343
0;8;53;6;pick&drop_mission;13343;141
0;8;55;2;pick&drop_mission;290;13355
0;8;58;41;pick&drop_mission;13355;13346
0;8;8;31;pick&drop_mission;304;14293
0;8;12;40;pick&drop_mission;14293;14188
0;8;14;45;pick&drop_mission;14188;13357
0;8;16;43;pick&drop_mission;13357;13355
0;8;18;34;pick&drop_mission;13355;14192
0;8;20;43;pick&drop_mission;14192;13349
0;8;24;12;pick&drop_mission;13349;1542
0;8;29;44;pick&drop_mission;1542;141
0;8;32;40;pick&drop_mission;318;14293
0;8;36;47;pick&drop_mission;14293;14188
0;8;38;54;pick&drop_mission;14188;13357
0;8;40;47;pick&drop_mission;13357;13355
0;8;43;1;pick&drop_mission;13355;14192
0;8;45;10;pick&drop_mission;14192;13349
0;8;52;32;pick&drop_mission;13349;1542
0;8;58;49;pick&drop_mission;1542;332
0;8;58;18;pick&drop_mission;9806;3910
0;8;42;47;pick&drop_mission;12078;9481
0;8;56;46;pick&drop_mission;12077;9448
0;8;56;31;pick&drop_mission;12077;12078
0;8;34;46;pick&drop_mission;12077;9910
0;8;52;44;pick&drop_mission;12077;8529
0;8;30;37;pick&drop_mission;8015;3958
0;8;0;1;pick&drop_mission;12077;13175
0;8;13;19;pick&drop_mission;12077;8015
0;8;15;1;pick&drop_mission;12078;9367
0;8;23;58;pick&drop_mission;13759;4720
0;8;39;51;pick&drop_mission;12077;7418
0;8;52;27;pick&drop_mission;9367;3678
0;8;59;19;pick&drop_mission;12078;7451
0;8;0;42;pick&drop_mission;7417;13760
0;8;44;55;pick&drop_mission;5466;13757
0;8;59;6;pick&drop_mission;8009;1223
0;8;21;41;pick&drop_mission;3958;7587
0;8;59;32;pick&drop_mission;12077;7906
0;9;1;44;pick&drop_mission;13355;13351
0;9;3;54;pick&drop_mission;13351;14192
0;9;5;41;pick&drop_mission;14192;13346
0;9;7;45;pick&drop_mission;13346;14196
0;9;10;52;pick&drop_mission;14196;14243
0;9;20;58;pick&drop_mission;14243;1542
0;9;48;1;pick&drop_mission;1542;332
0;9;1;40;pick&drop_mission;13349;1542
0;9;18;7;pick&drop_mission;1542;197
0;9;21;26;pick&drop_mission;290;14293
0;9;25;18;pick&drop_mission;14293;14188
0;9;29;49;pick&drop_mission;14188;13357
0;9;31;52;pick&drop_mission;13357;13355
0;9;34;0;pick&drop_mission;13355;14192
0;9;36;16;pick&drop_mission;14192;13349
0;9;38;33;pick&drop_mission;13349;1542
0;9;45;16;pick&drop_mission;1542;431
0;9;49;35;pick&drop_mission;318;14293
0;9;53;23;pick&drop_mission;14293;14188
0;9;55;33;pick&drop_mission;14188;13357
0;9;57;34;pick&drop_mission;13357;13355
0;9;59;25;pick&drop_mission;13355;14192
0;9;1;24;pick&drop_mission;13357;13355
0;9;3;22;pick&drop_mission;13355;13351
0;9;5;38;pick&drop_mission;13351;14192
0;9;9;39;pick&drop_mission;14192;1542
0;9;15;5;pick&drop_mission;1542;197
0;9;17;41;pick&drop_mission;297;14188
0;9;21;51;pick&drop_mission;14188;13357
0;9;23;55;pick&drop_mission;13357;13355
0;9;25;49;pick&drop_mission;13355;13351
0;9;27;54;pick&drop_mission;13351;14192
0;9;31;48;pick&drop_mission;14192;1542
0;9;37;15;pick&drop_mission;1542;431
0;9;46;43;pick&drop_mission;297;14188
0;9;51;13;pick&drop_mission;14188;13357
0;9;53;17;pick&drop_mission;13357;13355
0;9;55;17;pick&drop_mission;13355;1542
0;9;8;11;pick&drop_mission;13344;1542
0;9;24;40;pick&drop_mission;1542;325
0;9;27;24;pick&drop_mission;318;14188
0;9;31;50;pick&drop_mission;14188;13355
0;9;45;43;pick&drop_mission;13355;14194
0;9;48;29;pick&drop_mission;14194;13344
0;9;1;47;pick&drop_mission;14243;1542
0;9;20;26;pick&drop_mission;1542;197
0;9;22;55;pick&drop_mission;290;14293
0;9;26;50;pick&drop_mission;14293;14188
0;9;29;5;pick&drop_mission;14188;13357
0;9;31;4;pick&drop_mission;13357;13355
0;9;33;22;pick&drop_mission;13355;13351
0;9;35;44;pick&drop_mission;13351;14192
0;9;37;31;pick&drop_mission;14192;13346
0;9;39;42;pick&drop_mission;13346;14196
0;9;50;59;pick&drop_mission;14196;14243
0;9;57;52;pick&drop_mission;14243;1542
0;9;3;50;pick&drop_mission;14188;13357
0;9;6;3;pick&drop_mission;13357;13355
0;9;8;25;pick&drop_mission;13355;13351
0;9;10;46;pick&drop_mission;13351;13346
0;9;13;3;pick&drop_mission;13346;1542
0;9;33;25;pick&drop_mission;1542;141
0;9;36;4;pick&drop_mission;318;14188
0;9;42;29;pick&drop_mission;14188;13357
0;9;44;30;pick&drop_mission;13357;13355
0;9;46;41;pick&drop_mission;13355;13351
0;9;49;25;pick&drop_mission;13351;13346
0;9;36;33;pick&drop_mission;290;13355
0;9;41;55;pick&drop_mission;13355;13346
0;9;46;9;pick&drop_mission;13346;14196
0;9;48;31;pick&drop_mission;14196;13344
0;9;55;45;pick&drop_mission;13344;1549
0;9;0;20;pick&drop_mission;304;14188
0;9;5;56;pick&drop_mission;14188;13355
0;9;7;59;pick&drop_mission;13355;13353
0;9;9;58;pick&drop_mission;13353;14247
0;9;11;24;pick&drop_mission;14247;14192
0;9;14;3;pick&drop_mission;14192;13342
0;9;16;10;pick&drop_mission;13342;14243
0;9;18;20;pick&drop_mission;14243;1542
0;9;50;24;pick&drop_mission;1542;197
0;9;52;56;pick&drop_mission;290;14188
0;9;57;4;pick&drop_mission;14188;13355
0;9;59;6;pick&drop_mission;13355;13353
0;9;1;35;pick&drop_mission;297;14293
0;9;5;9;pick&drop_mission;14293;13357
0;9;7;23;pick&drop_mission;13357;13353
0;9;9;25;pick&drop_mission;13353;14192
0;9;11;42;pick&drop_mission;14192;13343
0;9;15;9;pick&drop_mission;13343;1542
0;9;21;20;pick&drop_mission;1542;325
0;9;24;40;pick&drop_mission;311;14293
0;9;28;14;pick&drop_mission;14293;13357
0;9;30;17;pick&drop_mission;13357;13353
0;9;32;15;pick&drop_mission;13353;14192
0;9;34;46;pick&drop_mission;14192;1542
0;9;9;14;pick&drop_mission;1542;431
0;9;11;48;pick&drop_mission;304;14188
0;9;15;36;pick&drop_mission;14188;13357
0;9;17;42;pick&drop_mission;13357;13355
0;9;19;47;pick&drop_mission;13355;13351
0;9;21;57;pick&drop_mission;13351;14192
0;9;25;8;pick&drop_mission;14192;1542
0;9;31;19;pick&drop_mission;1542;332
0;9;35;43;pick&drop_mission;290;14188
0;9;44;46;pick&drop_mission;14188;13357
0;9;46;55;pick&drop_mission;13357;13355
0;9;48;57;pick&drop_mission;13355;13351
0;9;54;28;pick&drop_mission;13351;14192
0;9;59;24;pick&drop_mission;13344;1542
0;9;7;40;pick&drop_mission;1542;431
0;9;19;49;pick&drop_mission;297;14188
0;9;25;3;pick&drop_mission;14188;13355
0;9;27;22;pick&drop_mission;13355;14194
0;9;30;28;pick&drop_mission;14194;13344
0;9;55;41;pick&drop_mission;13344;1542
0;9;1;46;pick&drop_mission;297;14293
0;9;14;42;pick&drop_mission;14293;14188
0;9;17;12;pick&drop_mission;14188;13357
0;9;19;14;pick&drop_mission;13357;13355
0;9;21;9;pick&drop_mission;13355;13351
0;9;23;27;pick&drop_mission;13351;14192
0;9;25;13;pick&drop_mission;14192;13346
0;9;27;21;pick&drop_mission;13346;14196
0;9;29;28;pick&drop_mission;14196;14243
0;9;48;27;pick&drop_mission;14243;1542
0;9;57;20;pick&drop_mission;1542;431
0;9;5;27;pick&drop_mission;297;14188
0;9;10;3;pick&drop_mission;14188;13357
0;9;14;30;pick&drop_mission;13357;13355
0;9;16;26;pick&drop_mission;13355;13351
0;9;18;36;pick&drop_mission;13351;13346
0;9;33;45;pick&drop_mission;13346;1542
0;9;41;20;pick&drop_mission;1542;431
0;9;44;2;pick&drop_mission;311;14188
0;9;47;55;pick&drop_mission;14188;13357
0;9;49;57;pick&drop_mission;13357;13355
0;9;51;52;pick&drop_mission;13355;13351
0;9;54;0;pick&drop_mission;13351;1542
0;9;8;23;pick&drop_mission;318;14188
0;9;12;37;pick&drop_mission;14188;13355
0;9;14;39;pick&drop_mission;13355;13353
0;9;16;32;pick&drop_mission;13353;14247
0;9;17;58;pick&drop_mission;14247;14192
0;9;20;28;pick&drop_mission;14192;13342
0;9;22;30;pick&drop_mission;13342;14243
0;9;50;55;pick&drop_mission;14243;1542
0;9;57;10;pick&drop_mission;1542;141
0;9;59;45;pick&drop_mission;297;14188
0;9;7;1;pick&drop_mission;304;14293
0;9;17;32;pick&drop_mission;14293;13357
0;9;19;26;pick&drop_mission;13357;13353
0;9;21;16;pick&drop_mission;13353;14192
0;9;23;25;pick&drop_mission;14192;13343
0;9;25;51;pick&drop_mission;13343;1542
0;9;34;18;pick&drop_mission;1542;197
0;9;0;53;pick&drop_mission;14188;13357
0;9;3;0;pick&drop_mission;13357;13355
0;9;5;17;pick&drop_mission;13355;14192
0;9;7;27;pick&drop_mission;14192;13349
0;9;19;10;pick&drop_mission;13349;1542
0;9;27;14;pick&drop_mission;1542;141
0;9;30;15;pick&drop_mission;297;14293
0;9;34;5;pick&drop_mission;14293;14188
0;9;36;19;pick&drop_mission;14188;13357
0;9;38;22;pick&drop_mission;13357;13355
0;9;40;18;pick&drop_mission;13355;14192
0;9;42;27;pick&drop_mission;14192;13349
0;9;46;17;pick&drop_mission;13349;1542
0;9;51;57;pick&drop_mission;1542;325
0;9;1;29;pick&drop_mission;297;14188
0;9;5;34;pick&drop_mission;14188;13357
0;9;7;41;pick&drop_mission;13357;13355
0;9;9;42;pick&drop_mission;13355;13351
0;9;12;42;pick&drop_mission;13351;14192
0;9;15;33;pick&drop_mission;14192;1542
0;9;24;39;pick&drop_mission;1542;141
0;9;27;24;pick&drop_mission;318;14188
0;9;33;44;pick&drop_mission;14188;13357
0;9;35;52;pick&drop_mission;13357;13355
0;9;37;59;pick&drop_mission;13355;13351
0;9;40;8;pick&drop_mission;13351;14192
0;9;41;34;pick&drop_mission;14192;1542
0;9;53;19;pick&drop_mission;1542;197
0;9;55;54;pick&drop_mission;304;14188
0;9;19;23;pick&drop_mission;14188;13355
0;9;21;59;pick&drop_mission;13355;14194
0;9;24;10;pick&drop_mission;14194;13344
0;9;26;48;pick&drop_mission;13344;1542
0;9;55;13;pick&drop_mission;1542;197
0;9;57;51;pick&drop_mission;290;14188
0;9;1;21;pick&drop_mission;1542;141
0;9;14;10;pick&drop_mission;304;14188
0;9;18;57;pick&drop_mission;14188;13357
0;9;20;48;pick&drop_mission;13357;13355
0;9;22;38;pick&drop_mission;13355;13351
0;9;24;39;pick&drop_mission;13351;13346
0;9;41;44;pick&drop_mission;13346;1542
0;9;47;1;pick&drop_mission;1542;197
0;9;49;29;pick&drop_mission;290;14188
0;9;53;34;pick&drop_mission;14188;13357
0;9;55;29;pick&drop_mission;13357;13355
0;9;57;29;pick&drop_mission;13355;13351
0;9;3;22;pick&drop_mission;13346;14196
0;9;5;50;pick&drop_mission;14196;13344
0;9;12;35;pick&drop_mission;13344;1549
0;9;19;28;pick&drop_mission;1549;431
0;9;22;34;pick&drop_mission;318;13355
0;9;26;19;pick&drop_mission;13355;13346
0;9;31;2;pick&drop_mission;13346;14196
0;9;1;18;pick&drop_mission;304;14293
0;9;4;46;pick&drop_mission;14293;14188
0;9;6;51;pick&drop_mission;14188;13357
0;9;8;47;pick&drop_mission;13357;13355
0;9;10;37;pick&drop_mission;13355;14192
0;9;12;44;pick&drop_mission;14192;13349
0;9;27;39;pick&drop_mission;13349;1542
0;9;34;29;pick&drop_mission;1542;332
0;9;37;9;pick&drop_mission;304;14293
0;9;40;28;pick&drop_mission;14293;14188
0;9;42;33;pick&drop_mission;14188;13357
0;9;44;30;pick&drop_mission;13357;13355
0;9;46;39;pick&drop_mission;13355;14192
0;9;49;3;pick&drop_mission;14192;13349
0;9;52;22;pick&drop_mission;13349;1542
0;9;58;35;pick&drop_mission;1542;197
0;9;33;13;pick&drop_mission;3908;9382
0;9;33;42;pick&drop_mission;3907;8947
0;9;24;27;pick&drop_mission;12078;8495
0;9;36;30;pick&drop_mission;9381;1230
0;9;15;0;pick&drop_mission;12077;9374
0;9;35;40;pick&drop_mission;12077;9805
0;9;8;23;pick&drop_mission;12077;7564
0;9;33;32;pick&drop_mission;3958;7480
0;9;41;13;pick&drop_mission;7903;3908
0;9;58;17;pick&drop_mission;5486;3958
0;9;59;7;pick&drop_mission;4691;3907
0;9;25;8;pick&drop_mission;12077;8957
0;9;23;51;pick&drop_mission;13076;1230
0;9;6;38;pick&drop_mission;12077;8018
0;10;11;53;pick&drop_mission;14194;13344
0;10;37;8;pick&drop_mission;304;14188
0;10;47;38;pick&drop_mission;14188;13355
0;10;50;24;pick&drop_mission;13355;14194
0;10;52;31;pick&drop_mission;14194;13344
0;10;1;31;pick&drop_mission;14192;13349
0;10;3;38;pick&drop_mission;13349;1542
0;10;34;23;pick&drop_mission;1542;141
0;10;37;6;pick&drop_mission;297;14293
0;10;41;14;pick&drop_mission;14293;14188
0;10;43;50;pick&drop_mission;14188;13357
0;10;45;49;pick&drop_mission;13357;13355
0;10;47;47;pick&drop_mission;13355;14192
0;10;49;57;pick&drop_mission;14192;13349
0;10;52;17;pick&drop_mission;13349;1542
0;10;58;54;pick&drop_mission;1542;431
0;10;0;19;pick&drop_mission;1542;13351
0;10;11;48;pick&drop_mission;13351;14192
0;10;13;10;pick&drop_mission;14192;141
0;10;34;36;pick&drop_mission;318;14188
0;10;39;28;pick&drop_mission;14188;13357
0;10;41;47;pick&drop_mission;13357;13355
0;10;43;40;pick&drop_mission;13355;13351
0;10;46;45;pick&drop_mission;13351;14192
0;10;50;25;pick&drop_mission;14192;1542
0;10;2;13;pick&drop_mission;14194;13344
0;10;37;15;pick&drop_mission;13344;1542
0;10;49;25;pick&drop_mission;1542;332
0;10;53;28;pick&drop_mission;311;14188
0;10;4;17;pick&drop_mission;1542;325
0;10;24;9;pick&drop_mission;13346;1542
0;10;27;30;pick&drop_mission;1542;332
0;10;36;44;pick&drop_mission;297;14188
0;10;40;56;pick&drop_mission;14188;13357
0;10;43;37;pick&drop_mission;13357;13355
0;10;46;7;pick&drop_mission;13355;13351
0;10;48;23;pick&drop_mission;13351;13346
0;10;50;38;pick&drop_mission;13346;1542
0;10;1;4;pick&drop_mission;13353;14247
0;10;2;31;pick&drop_mission;14247;14192
0;10;4;43;pick&drop_mission;14192;13342
0;10;6;56;pick&drop_mission;13342;14243
0;10;9;5;pick&drop_mission;14243;1542
0;10;43;55;pick&drop_mission;1542;332
0;10;46;24;pick&drop_mission;318;14188
0;10;50;20;pick&drop_mission;14188;13355
0;10;52;22;pick&drop_mission;13355;13353
0;10;54;27;pick&drop_mission;13353;14247
0;10;55;54;pick&drop_mission;14247;14192
0;10;58;6;pick&drop_mission;14192;13342
0;10;5;25;pick&drop_mission;1542;13343
0;10;33;49;pick&drop_mission;13343;141
0;10;36;52;pick&drop_mission;290;14188
0;10;41;8;pick&drop_mission;14188;13355
0;10;43;43;pick&drop_mission;13355;14194
0;10;46;50;pick&drop_mission;14194;13344
0;10;50;36;pick&drop_mission;13344;1542
0;10;58;37;pick&drop_mission;1542;431
0;10;0;53;pick&drop_mission;14192;1542
0;10;34;18;pick&drop_mission;1542;332
0;10;41;35;pick&drop_mission;297;14188
0;10;50;54;pick&drop_mission;14188;13357
0;10;53;6;pick&drop_mission;13357;13355
0;10;55;8;pick&drop_mission;13355;13351
0;10;57;23;pick&drop_mission;13351;14192
0;10;36;44;pick&drop_mission;1542;141
0;10;15;44;pick&drop_mission;1542;13346
0;10;20;37;pick&drop_mission;13346;197
0;10;42;17;pick&drop_mission;304;14188
0;10;55;49;pick&drop_mission;14188;13357
0;10;58;5;pick&drop_mission;13357;13355
0;10;3;52;pick&drop_mission;14188;13355
0;10;6;2;pick&drop_mission;13355;13353
0;10;8;5;pick&drop_mission;13353;14247
0;10;9;32;pick&drop_mission;14247;14192
0;10;11;39;pick&drop_mission;14192;13342
0;10;13;52;pick&drop_mission;13342;14243
0;10;44;22;pick&drop_mission;14243;1542
0;10;49;58;pick&drop_mission;1542;431
0;10;53;24;pick&drop_mission;311;14188
0;10;57;30;pick&drop_mission;14188;13355
0;10;59;39;pick&drop_mission;13355;13353
0;10;41;32;pick&drop_mission;297;14188
0;10;45;46;pick&drop_mission;14188;13355
0;10;48;54;pick&drop_mission;13355;14194
0;10;50;57;pick&drop_mission;14194;13344
0;10;59;2;pick&drop_mission;13344;1542
0;10;43;51;pick&drop_mission;304;14293
0;10;49;9;pick&drop_mission;14293;14188
0;10;51;16;pick&drop_mission;14188;13357
0;10;53;18;pick&drop_mission;13357;13355
0;10;55;23;pick&drop_mission;13355;14192
0;10;57;35;pick&drop_mission;14192;13349
0;10;59;39;pick&drop_mission;13349;1542
0;10;0;17;pick&drop_mission;14188;13357
0;10;2;24;pick&drop_mission;13357;13355
0;10;13;12;pick&drop_mission;13355;13351
0;10;15;45;pick&drop_mission;13351;14192
0;10;34;43;pick&drop_mission;14192;1542
0;10;39;54;pick&drop_mission;1542;197
0;10;53;0;pick&drop_mission;311;14188
0;10;57;25;pick&drop_mission;14188;13357
0;10;59;36;pick&drop_mission;13357;13355
