Day;Hour;Minute;Second;Mission;srcPoint;dstPoint
0;23;36;59;outbound_L;2976;2388
0;23;37;29;outbound_L;3140;2396
0;23;37;31;inbound_L;2800;3348
0;23;37;59;outbound_L;3184;2404
0;23;38;59;outbound_L;2978;2400
0;23;39;1;outbound_K;8033;30659
0;23;39;2;inbound_K;14848;15200
0;23;39;29;outbound_L;3186;2530
0;23;39;31;outbound_L;3056;2416
0;23;39;33;inbound_K;13098;13250
0;23;40;11;inbound_L;2749;3418
0;23;40;52;inbound_L;2800;3288
0;23;42;25;inbound_L;2749;3262
0;23;43;25;outbound_K;25798;21782
0;23;43;53;inbound_L;2800;3290
0;23;44;42;outbound_K;28160;30661
0;23;45;6;inbound_K;1745;25205
0;23;45;9;inbound_K;15434;6324
0;23;45;34;inbound_L;2749;3342
0;23;46;32;inbound_L;2800;3444
0;23;48;8;inbound_L;2749;3472
0;23;48;27;inbound_K;14266;14603
0;23;51;4;inbound_L;2749;3264
0;23;51;13;inbound_K;13678;13833
0;23;51;17;inbound_K;8012;8093
0;23;53;31;inbound_K;25886;14349
0;23;53;37;outbound_K;12840;10730
0;23;54;19;inbound_L;2800;32322
0;23;54;43;inbound_L;2749;32324
0;23;56;3;inbound_K;8014;23687
0;23;57;15;inbound_L;2749;3288
0;23;57;23;inbound_K;14262;14285
0;23;57;30;inbound_L;2800;3292
0;23;58;0;outbound_K;5664;5450
0;23;58;31;inbound_K;1750;2125
0;23;59;16;inbound_L;2749;3420
